sample_id,traj_id,ens_id,year,month,day,hour,min,hour.inc,lat,lon,height,pressure,theta,airtemp,rainfall,mixdepth,relhumid,terrain_height_MSL,sunflux,natural_vegetation,agriculture,bare_areas,water_ice,urban_areas,no_data,weighting
CVAO10,6,1,7,1,19,10,0,-11,17.219,-22.172,461,962.6,298.1,294.9,0,442.7,34.9,0,48.4,0,0,0,1,0,0,0.8865979381443299
CVAO10,6,1,7,1,19,9,0,-12,17.256,-21.867,449.1,963.9,298.1,295,0,446,34.6,0,6.8,0,0,0,1,0,0,0.8762886597938144
CVAO10,6,1,7,1,19,8,0,-13,17.294999999999998,-21.55,441.4,965.1,298.2,295.1,0,434.7,33.8,0,4.2,0,0,0,1,0,0,0.865979381443299
CVAO10,6,1,7,1,19,7,0,-14,17.337000000000003,-21.238,443.2,964.8,298.3,295.3,0,415.4,31.3,0,1.9,0,0,0,1,0,0,0.8556701030927836
CVAO10,6,1,7,1,19,6,0,-15,17.384999999999998,-20.939999999999998,456.3,963.2,298.5,295.3,0,391.1,27.8,0,0,0,0,0,1,0,0,0.845360824742268
CVAO10,6,1,7,1,19,5,0,-16,17.426,-20.652,463.6,960.2,298.9,295.4,0,374,26.4,0,0,0,0,0,1,0,0,0.8350515463917526
CVAO10,6,1,7,1,19,4,0,-17,17.462999999999997,-20.362,447.8,961.8,298.9,295.6,0,361.6,26.7,0,0,0,0,0,1,0,0,0.8247422680412371
CVAO10,6,1,7,1,19,3,0,-18,17.513,-20.061999999999998,410.3,966.2,298.8,295.9,0,356.7,28,0,0,0,0,0,1,0,0,0.8144329896907216
CVAO10,6,1,7,1,19,2,0,-19,17.571,-19.749,364.4,973,298.8,296.5,0,344.2,26.6,0,4.4,0,0,0,1,0,0,0.8041237113402062
CVAO10,6,1,7,1,19,1,0,-20,17.622,-19.421999999999997,321,977.9,299,297.1,0,333.7,24.7,0,8.2,0,0,0,1,0,0,0.7938144329896908
CVAO10,6,1,7,1,19,0,0,-21,17.677000000000003,-19.081999999999997,281.1,982.8,299.2,297.7,0,327.9,22.6,0,11.6,0,0,0,1,0,0,0.7835051546391752
CVAO10,6,1,7,1,18,23,0,-22,17.744999999999997,-18.744999999999997,254.3,986.3,299.3,298.1,0,305.7,22.1,4,14.6,0,0,0,1,0,0,0.7731958762886598
CVAO10,6,1,7,1,18,22,0,-23,17.823,-18.419999999999998,246.8,986.1,299.9,298.7,0,280.1,19.9,10.1,17.3,0,0,0,1,0,0,0.7628865979381443
CVAO10,6,1,7,1,18,21,0,-24,17.917,-18.111000000000004,255.9,983.8,300.9,299.5,0,257.3,16.9,17.3,20.6,0,0,0,1,0,0,0.7525773195876289
CVAO10,6,1,7,1,18,20,0,-25,18.006,-17.806,277.8,980.8,301,299.3,0,264.2,15.4,17,180,0,0,0,1,0,0,0.7422680412371134
CVAO10,6,1,7,1,18,19,0,-26,18.066,-17.504,308.3,977.9,301.4,299.4,0,262.8,14.1,10,329.6,0,0,0,1,0,0,0.731958762886598
CVAO10,6,1,7,1,18,18,0,-27,18.098,-17.216,344.8,974.5,302,299.7,0,250,12.4,4.1,472.3,0,0,0,1,0,0,0.7216494845360825
CVAO10,6,1,7,1,18,17,0,-28,18.117000000000004,-16.924,383.3,970.3,302.1,299.5,0,346.4,12.5,1.6,504.8,0,0,0.078204719,0.921795281,0,0,0.711340206185567
CVAO10,6,1,7,1,18,16,0,-29,18.131000000000004,-16.617000000000004,418.1,964.9,302,298.9,0,704.7,13.5,8.1,549.5,0,0,0.078204719,0.921795281,0,0,0.7010309278350515
CVAO10,6,1,7,1,18,15,0,-30,18.135,-16.305,448.2,960.2,302.2,298.7,0,1202.5,14.1,14.7,601.2,0,0,0.078204719,0.921795281,0,0,0.6907216494845361
CVAO10,6,1,7,1,18,14,0,-31,18.132,-15.989,475.3,957.5,301.4,297.7,0,1369.6,14.9,21.2,476.9,0,0,0.99346301,0,0.00653699,0,0.6804123711340206
CVAO10,6,1,7,1,18,13,0,-32,18.128,-15.661,499.6,955.5,300.1,296.3,0,1175,16.7,22.6,367,0,0,0.99346301,0,0.00653699,0,0.6701030927835052
CVAO10,6,1,7,1,18,12,0,-33,18.125,-15.315000000000001,518,954.2,298.7,294.8,0,971.8,18.6,23.9,241.9,0,0,0.99346301,0,0.00653699,0,0.6597938144329897
CVAO10,6,1,7,1,18,11,0,-34,18.127000000000002,-14.943,532,952,298.1,293.9,0,801.1,19.8,28.9,178.6,0,0,1,0,0,0,0.6494845360824743
CVAO10,6,1,7,1,18,10,0,-35,18.12,-14.527,544.2,947.4,297.9,293.3,0,629,20.8,55.3,107.3,0,0,1,0,0,0,0.6391752577319587
CVAO10,6,1,7,1,18,9,0,-36,18.093,-14.057,554.2,942.5,297.8,292.8,0,458.7,21.5,84.5,34,0,0,1,0,0,0,0.6288659793814433
CVAO10,6,1,7,1,18,8,0,-37,18.054000000000002,-13.563,565.6,939.9,298.3,293.1,0,432.6,21,100.9,27.2,0.010044643,0,0.989955357,0,0,0,0.6185567010309279
CVAO10,6,1,7,1,18,7,0,-38,18.017000000000003,-13.069,586,936.3,299,293.4,0,396.9,20.5,115.5,16.3,0.010044643,0,0.989955357,0,0,0,0.6082474226804124
CVAO10,6,1,7,1,18,6,0,-39,17.971,-12.578,619.6,924.6,300.2,293.5,0,378.5,20.2,196.2,0,0.540497449,0,0.45838648,0.001116071,0,0,0.5979381443298969
CVAO10,6,1,7,1,18,5,0,-40,17.909,-12.094,672,910,300.9,292.8,0,401.5,21.5,280.4,0,0.540497449,0,0.45838648,0.001116071,0,0,0.5876288659793815
CVAO10,6,1,7,1,18,4,0,-41,17.839000000000002,-11.619,735.9,900.8,300.9,292.1,0,373,23.4,290.5,0,0.609056122,0,0.390943878,0,0,0,0.5773195876288659
CVAO10,6,1,7,1,18,3,0,-42,17.771,-11.142999999999999,796.2,894.5,300.8,291.4,0,340.5,25.6,286.2,0,0.609056122,0,0.390943878,0,0,0,0.5670103092783505
CVAO10,6,1,7,1,18,2,0,-43,17.715,-10.67,843.5,892,300.9,291.3,0,305.1,25.6,262.2,0,0.25510204000000003,0,0.744897959,0,0,0,0.5567010309278351
CVAO10,6,1,7,1,18,1,0,-44,17.678,-10.209,871.2,892.5,301,291.4,0,284.6,25.4,234.9,0,0.25510204000000003,0,0.744897959,0,0,0,0.5463917525773196
CVAO10,6,1,7,1,18,0,0,-45,17.659000000000002,-9.757,884.5,893.3,301.1,291.5,0,273.2,25.3,223.9,0,0.035714286,0,0.964285714,0,0,0,0.5360824742268041
CVAO10,6,1,7,1,17,21,0,-48,17.714000000000002,-8.503,898.1,889.3,301.6,291.7,0,250,24.9,242.8,5,0.033561862,0,0.966438138,0,0,0,0.5051546391752577
CVAO10,6,1,7,1,17,18,0,-51,17.854000000000003,-7.478000000000001,945.7,880.7,301.8,291,0,323.5,25.7,287,568.9,0.156409439,0,0.843590561,0,0,0,0.4742268041237113
CVAO10,6,1,7,1,17,13,0,-56,17.822,-5.909000000000001,955.2,876.4,300.3,289.2,0,1359.4,27.5,319.7,507.4,7.97e-5,0,0.999920281,0,0,0,0.4226804123711341
CVAO10,6,1,7,1,17,10,0,-59,17.619000000000003,-4.805,955.9,873.1,300.2,288.7,0,610.1,28.7,355.7,199.3,0.061702806,0,0.938297194,0,0,0,0.3917525773195877
CVAO10,6,1,7,1,17,2,0,-67,17.173000000000002,-1.9809999999999999,962,879.7,300.6,289.8,0,250.5,28.2,272,0,0.021843112,0,0.963966837,0.014190051,0,0,0.30927835051546393
CVAO10,7,1,7,1,17,23,0,-47,17.808,-9.071,867.1,893.9,301.1,291.6,0,280.8,25.1,232,1.7,0.035714286,0,0.964285714,0,0,0,0.5154639175257731
CVAO10,7,1,7,1,17,20,0,-50,17.915,-7.851999999999999,897,886.5,301.5,291.3,0,276.3,25.3,276.9,195,0.156409439,0,0.843590561,0,0,0,0.48453608247422686
CVAO10,7,1,7,1,17,16,0,-54,18.073,-6.587,944.4,877.4,301.5,290.4,0,1287.7,26,310.6,708.5,0,0,1,0,0,0,0.44329896907216493
CVAO10,7,1,7,1,17,10,0,-60,17.799,-4.496,939.7,876.1,299.8,288.7,0,586.5,29.1,344.2,200.5,0.061702806,0,0.938297194,0,0,0,0.38144329896907214
CVAO10,7,1,7,1,17,7,0,-63,17.605,-3.443,964.6,877,300.1,289,0,274.8,29.4,295.5,41.2,0.122130102,0,0.877869898,0,0,0,0.35051546391752575
CVAO10,7,1,7,1,17,5,0,-65,17.481999999999996,-2.7680000000000002,949.6,881.6,300.2,289.5,0,250,29.1,260.9,0,0.141103316,0,0.858896684,0,0,0,0.3298969072164949
CVAO10,7,1,7,1,17,4,0,-66,17.417,-2.4139999999999997,934.7,883.2,300.2,289.7,0,250,28.7,261.7,0,0.141103316,0,0.858896684,0,0,0,0.31958762886597936
CVAO10,7,1,7,1,17,3,0,-67,17.353,-2.046,923.4,883.9,300.3,289.9,0,250,28,265.5,0,0.141103316,0,0.858896684,0,0,0,0.30927835051546393
CVAO10,7,1,7,1,17,2,0,-68,17.299,-1.669,919.7,883.9,300.4,290,0,260.3,28.1,277.1,0,0.021843112,0,0.963966837,0.014190051,0,0,0.2989690721649485
CVAO10,7,1,7,1,17,1,0,-69,17.264999999999997,-1.287,929.7,882.9,300.4,289.9,0,273.6,28.4,286.9,0,0.021843112,0,0.963966837,0.014190051,0,0,0.28865979381443296
CVAO10,7,1,7,1,17,0,0,-70,17.254,-0.911,959.4,879.6,300.5,289.6,0,285,28.7,297.7,0.4,0.031489158,0,0.968032526,4.78316e-4,0,0,0.27835051546391754
CVAO10,7,1,7,1,16,23,0,-71,17.258,-0.554,997,871.9,301,289.4,0,271.3,28.6,315.4,0.7,0.031489158,0,0.968032526,4.78316e-4,0,0,0.2680412371134021
CVAO10,8,1,7,1,17,23,0,-48,17.887999999999998,-8.877,844.6,895.4,301,291.6,0,285.8,25.1,241.9,1.7,0.033561862,0,0.966438138,0,0,0,0.5051546391752577
CVAO10,8,1,7,1,17,19,0,-52,18.049,-7.3,902.1,883.6,301.5,291,0,308.8,25.8,301.6,377,0,0,1,0,0,0,0.4639175257731959
CVAO10,8,1,7,1,17,18,0,-53,18.103,-6.987,916.3,881.4,301.5,290.9,0,339.4,26.2,312.5,557.2,0,0,1,0,0,0,0.45360824742268047
CVAO10,8,1,7,1,17,14,0,-57,18.135,-5.743,929.8,878.5,300.6,289.7,0,1485,26.8,323.5,641.2,0,0,1,0,0,0,0.41237113402061853
CVAO10,8,1,7,1,17,11,0,-60,17.964999999999996,-4.661,926.1,877.2,299.5,288.5,0,864.4,29.3,351.5,289.7,0.061702806,0,0.938297194,0,0,0,0.38144329896907214
CVAO10,8,1,7,1,17,8,0,-63,17.757,-3.588,940.5,879.2,299.8,289,0,287.2,29.5,301.9,79.8,0.122130102,0,0.877869898,0,0,0,0.35051546391752575
CVAO10,8,1,7,1,17,3,0,-68,17.409,-1.841,897.6,885.9,300.2,289.9,0,255.1,27.9,270.4,0,0.021843112,0,0.963966837,0.014190051,0,0,0.2989690721649485
CVAO10,8,1,7,1,17,1,0,-70,17.312,-1.072,917.8,883.4,300.3,289.8,0,281.1,28.4,295,0,0.021843112,0,0.963966837,0.014190051,0,0,0.27835051546391754
CVAO10,9,1,7,1,17,22,0,-50,17.926,-8.321,836.7,894,301.1,291.6,0,269.4,25.1,262.2,3.3,0.033561862,0,0.966438138,0,0,0,0.48453608247422686
CVAO10,9,1,7,1,17,18,0,-54,18.124000000000002,-6.859999999999999,905.3,882.5,301.5,290.9,0,339.5,26.1,312.6,555.9,0,0,1,0,0,0,0.44329896907216493
CVAO10,9,1,7,1,17,13,0,-59,18.116000000000003,-5.276000000000001,922.8,877.1,300,288.9,0,1303.4,28.1,350.1,506.5,0,0,1,0,0,0,0.3917525773195877
CVAO10,9,1,7,1,17,10,0,-62,17.916,-4.175,920,880.3,299.5,288.7,0,568.1,29.4,324.3,202,0.061702806,0,0.938297194,0,0,0,0.3608247422680413
CVAO10,9,1,7,1,17,3,0,-69,17.404,-1.7109999999999999,883.6,886.8,300.1,290,0,259.3,28,275.5,0,0.021843112,0,0.963966837,0.014190051,0,0,0.28865979381443296
CVAO10,10,1,7,1,20,1,0,0,16.84,-24.87,500,956.8,297.9,294.1,0,348.2,40.8,17.8,12.6,0.042649872,0.011479592,0.003268495,0.942602041,0,0,1
CVAO10,10,1,7,1,20,0,0,-1,16.865,-24.71,510.9,956.2,298,294.2,0,330.4,39.2,18.3,18.9,0.042649872,0.011479592,0.003268495,0.942602041,0,0,0.9896907216494846
CVAO10,10,1,7,1,19,23,0,-2,16.877000000000002,-24.546,521.3,954.3,298.2,294.3,0,339.9,37.6,18.6,25.6,0.042649872,0.011479592,0.003268495,0.942602041,0,0,0.979381443298969
CVAO10,10,1,7,1,19,22,0,-3,16.884,-24.372,528,953,298.4,294.3,0,351.3,36.5,18.7,31.5,0.042649872,0.011479592,0.003268495,0.942602041,0,0,0.9690721649484536
CVAO10,10,1,7,1,19,21,0,-4,16.884,-24.188,530.1,952.2,298.6,294.5,0,364.8,35.6,18.7,36.4,0.042649872,0.011479592,0.003268495,0.942602041,0,0,0.9587628865979382
CVAO10,10,1,7,1,19,20,0,-5,16.881,-23.994,526.1,952.2,298.6,294.5,0,375.2,35.8,18.6,203.7,0,0,0,1,0,0,0.9484536082474226
CVAO10,10,1,7,1,19,19,0,-6,16.874000000000002,-23.788999999999998,516.8,953.3,298.6,294.6,0,384.9,36.3,14.6,371.8,0,0,0,1,0,0,0.9381443298969072
CVAO10,10,1,7,1,19,18,0,-7,16.864,-23.572,504.9,954.8,298.6,294.7,0,392.9,36.2,10.5,539.2,0,0,0,1,0,0,0.9278350515463918
CVAO10,10,1,7,1,19,17,0,-8,16.862,-23.346,497.2,957,298.6,294.9,0,393.8,36.1,6.3,577.6,0,0,0,1,0,0,0.9175257731958762
CVAO10,10,1,7,1,19,16,0,-9,16.879,-23.118000000000002,500.3,957.5,298.7,295,0,395.3,34.7,2.2,616.5,0,0,0,1,0,0,0.9072164948453608
CVAO10,10,1,7,1,19,15,0,-10,16.915,-22.89,514.9,956.4,298.8,295,0,397.3,33.2,0,639.5,0.072943238999999993,0.002710459,3.18878e-4,0.924027423,0,0,0.8969072164948454
CVAO10,10,1,7,1,19,14,0,-11,16.948999999999998,-22.659000000000002,530.3,953.9,299,294.9,0,398.5,31.6,0,444.2,0.072943238999999993,0.002710459,3.18878e-4,0.924027423,0,0,0.8865979381443299
CVAO10,10,1,7,1,19,13,0,-12,16.97,-22.419999999999998,534.3,953.7,299,295,0,404.5,31.1,0,266.2,0.072943238999999993,0.002710459,3.18878e-4,0.924027423,0,0,0.8762886597938144
CVAO10,10,1,7,1,19,12,0,-13,16.985999999999997,-22.167,524.4,955,299,295.1,0,415,31.3,0,107.7,0.072943238999999993,0.002710459,3.18878e-4,0.924027423,0,0,0.865979381443299
CVAO10,10,1,7,1,19,11,0,-14,17.001,-21.894000000000002,506.3,957.5,298.9,295.2,0,424.4,32.6,0,74.7,0,0,0,1,0,0,0.8556701030927836
CVAO10,10,1,7,1,19,10,0,-15,17.013,-21.598,487.9,959.5,298.9,295.4,0,438.5,33.1,0,48,0,0,0,1,0,0,0.845360824742268
CVAO10,10,1,7,1,19,9,0,-16,17.032,-21.276,472.9,961.4,298.9,295.5,0,446,32.9,0,5.1,0,0,0,1,0,0,0.8350515463917526
CVAO10,10,1,7,1,19,8,0,-17,17.059,-20.944999999999997,465.9,962.2,298.9,295.7,0,419.7,30.4,0,3.3,0,0,0,1,0,0,0.8247422680412371
CVAO10,10,1,7,1,19,7,0,-18,17.09,-20.630000000000003,466.1,961.8,299.1,295.8,0,386.6,27.9,0,1.7,0,0,0,1,0,0,0.8144329896907216
CVAO10,10,1,7,1,19,6,0,-19,17.127000000000002,-20.336000000000002,466.9,961,299.3,295.9,0,355.3,26.7,0,0,0,0,0,1,0,0,0.8041237113402062
CVAO10,10,1,7,1,19,5,0,-20,17.166,-20.047,454.4,961.1,299.5,296.1,0,342.4,26.4,0,0,0,0,0,1,0,0,0.7938144329896908
CVAO10,10,1,7,1,19,4,0,-21,17.205,-19.743,421.3,965,299.5,296.5,0,347.7,25.8,0,0,0,0,0,1,0,0,0.7835051546391752
CVAO10,10,1,7,1,19,3,0,-22,17.251,-19.409,375.1,970.7,299.5,297,0,368.8,24.9,0,0,0,0,0,1,0,0,0.7731958762886598
CVAO10,10,1,7,1,19,2,0,-23,17.302,-19.052,327.4,976.7,299.7,297.7,0,364.7,23.2,0,2.9,0,0,0,1,0,0,0.7628865979381443
CVAO10,10,1,7,1,19,1,0,-24,17.359,-18.685,289.3,981.5,299.8,298.2,0,345,21.9,2.4,5.3,0,0,0,1,0,0,0.7525773195876289
CVAO10,10,1,7,1,19,0,0,-25,17.433,-18.307000000000002,264.5,984.5,300,298.7,0,331.4,20.3,6.4,7.1,0,0,0,1,0,0,0.7422680412371134
CVAO10,10,1,7,1,18,23,0,-26,17.53,-17.936,254.5,985.2,300.6,299.3,0,307.5,18.7,10.5,8.3,0,0,0,1,0,0,0.731958762886598
CVAO10,10,1,7,1,18,22,0,-27,17.647000000000002,-17.591,258.9,984.5,301.1,299.8,0,291.1,16.5,8.1,9.4,0,0,0,1,0,0,0.7216494845360825
CVAO10,10,1,7,1,18,21,0,-28,17.785999999999998,-17.271,273.7,982.7,301.9,300.4,0,295.2,14.4,4.5,8.4,0,0,0,1,0,0,0.711340206185567
CVAO10,10,1,7,1,18,20,0,-29,17.923,-16.965999999999998,297.4,980.4,302.2,300.5,0,302,13,0.7,155.3,0.044802296,0,0.055245536,0.899952168,0,0,0.7010309278350515
CVAO10,10,1,7,1,18,19,0,-30,18.026,-16.679000000000002,327.3,976.2,302.5,300.4,0,378.9,12.1,6.8,301.2,0,0,0.078204719,0.921795281,0,0,0.6907216494845361
CVAO10,10,1,7,1,18,18,0,-31,18.093,-16.418,358.3,972,302.9,300.5,0,554.4,11.6,12.3,442.7,0,0,0.078204719,0.921795281,0,0,0.6804123711340206
CVAO10,10,1,7,1,18,17,0,-32,18.136000000000003,-16.165,386.6,968.1,302.9,300.1,0,925.6,12.3,17.7,491.5,0,0,0.078204719,0.921795281,0,0,0.6701030927835052
CVAO10,10,1,7,1,18,16,0,-33,18.166,-15.904,410.9,964.4,302.8,299.7,0,1313,13.1,21.7,554.8,0,0,0.99346301,0,0.00653699,0,0.6597938144329897
CVAO10,10,1,7,1,18,15,0,-34,18.179000000000002,-15.636999999999999,430.9,961.5,302.6,299.3,0,1578.5,13.9,23.3,637.9,0,0,0.99346301,0,0.00653699,0,0.6494845360824743
CVAO10,10,1,7,1,18,12,0,-37,18.205,-14.738999999999999,464.5,958.2,298.4,294.8,0,971.8,19.5,44.5,251.8,0,0,1,0,0,0,0.6185567010309279
CVAO10,10,1,7,1,18,8,0,-41,18.209,-13,513.3,943.4,297.3,292.4,0,456.1,22.5,123.9,32.2,0.010602678,0,0.988759566,6.37755e-4,0,0,0.5773195876288659
CVAO10,10,1,7,1,18,4,0,-45,18.022,-11.026,716.7,900.8,300.4,291.5,0,330.9,25,311.2,0,0.031808036,0,0.968191964,0,0,0,0.5360824742268041
CVAO10,10,1,7,1,18,1,0,-48,17.927,-9.549,781.3,903.7,300.5,291.9,0,302.6,24.9,226.8,0,0.035714286,0,0.964285714,0,0,0,0.5051546391752577
CVAO10,10,1,7,1,17,18,0,-55,18.184,-6.726999999999999,881.1,884.8,301.4,291,0,340.4,25.8,313.5,553.9,0,0,1,0,0,0,0.4329896907216495
CVAO10,10,1,7,1,17,14,0,-59,18.223,-5.489000000000001,900.3,880.3,300.5,289.7,0,1458.7,26.9,334.6,638.2,0,0,1,0,0,0,0.3917525773195877
CVAO10,10,1,7,1,17,10,0,-63,17.979,-4.058,899.3,883.3,299.2,288.8,0,559.1,29.5,314.2,202.1,0.061702806,0,0.938297194,0,0,0,0.35051546391752575
CVAO10,10,1,7,1,17,8,0,-65,17.826,-3.3539999999999996,897.3,885.1,299.5,289.3,0,283.1,29.7,288.9,81.5,0.122130102,0,0.877869898,0,0,0,0.3298969072164949
CVAO10,10,1,7,1,17,5,0,-68,17.591,-2.323,865.8,890.7,299.8,290,0,250,28.6,260.2,0,0.141103316,0,0.858896684,0,0,0,0.2989690721649485
CVAO10,11,1,7,1,18,14,0,-36,18.162,-15.229999999999999,435,961.9,301.4,298,0,1386.8,15.5,25.2,533.5,0,0,0.99346301,0,0.00653699,0,0.6288659793814433
CVAO10,11,1,7,1,18,12,0,-38,18.187,-14.622,447.9,959.4,298.4,294.9,0,969,19.5,51.4,253,0,0,1,0,0,0,0.6082474226804124
CVAO10,11,1,7,1,18,9,0,-41,18.217000000000002,-13.39,473,949.5,296.2,291.9,0,486.2,23.4,111.7,42.7,0.010044643,0,0.989955357,0,0,0,0.5773195876288659
CVAO10,11,1,7,1,18,6,0,-44,18.147000000000002,-11.902000000000001,588.9,917,299.9,292.5,0,407.1,21.5,297.9,0,0.031808036,0,0.968191964,0,0,0,0.5463917525773196
CVAO10,11,1,7,1,18,4,0,-46,18.041,-10.911,701.6,903,300.2,291.6,0,329.5,25,304.9,0,0.003188776,0,0.996811224,0,0,0,0.5257731958762887
CVAO10,11,1,7,1,18,1,0,-49,17.967999999999996,-9.416,752,906.5,300.3,292,0,306.9,24.8,231.1,0,0.035714286,0,0.964285714,0,0,0,0.4948453608247423
CVAO10,11,1,7,1,17,22,0,-52,18.028,-8.046,787.2,897.6,301,291.8,0,269.3,24.8,277.6,3.3,0,0,1,0,0,0,0.4639175257731959
CVAO10,11,1,7,1,17,20,0,-54,18.131000000000004,-7.242,827.3,890.2,301.2,291.3,0,280.4,25.3,306.7,190.3,0,0,1,0,0,0,0.44329896907216493
CVAO10,11,1,7,1,17,17,0,-57,18.294999999999998,-6.282,870.3,885.5,301.2,290.9,0,792.4,25.5,311.9,625.5,0,0,1,0,0,0,0.41237113402061853
CVAO10,11,1,7,1,17,16,0,-58,18.318,-5.976000000000001,876.1,884.6,301.2,290.8,0,1221.2,25.3,310.2,699.5,0,0,1,0,0,0,0.4020618556701031
CVAO10,11,1,7,1,17,14,0,-60,18.29,-5.349,883.1,881.6,300.4,289.7,0,1444.7,26.9,338.8,636.4,0,0,1,0,0,0,0.38144329896907214
CVAO10,11,1,7,1,17,11,0,-63,18.117000000000004,-4.292,884.1,884,299,288.7,0,840.3,29.5,325.7,291.1,0,0,1,0,0,0,0.35051546391752575
CVAO10,11,1,7,1,17,1,0,-73,17.354000000000003,-0.641,884.8,883.9,300.1,289.7,0,279.1,28.7,319.5,1,0.031489158,0,0.968032526,4.78316e-4,0,0,0.24742268041237114
CVAO10,11,1,7,1,17,0,0,-74,17.327,-0.258,930.1,878.7,300.3,289.4,0,277.9,29.1,337.4,3,0.031489158,0,0.968032526,4.78316e-4,0,0,0.23711340206185572
CVAO10,11,1,7,1,16,23,0,-75,17.315,0.10200000000000001,982.4,870.1,300.8,289,0,267.1,29.1,349.7,1.5,0.013711735,0,0.986288265,0,0,0,0.22680412371134018
CVAO10,12,1,7,1,18,14,0,-37,18.159000000000002,-15.074,425.5,963,301.4,298.1,0,1390.6,15.6,25.9,545.3,0,0,0.99346301,0,0.00653699,0,0.6185567010309279
CVAO10,12,1,7,1,18,12,0,-39,18.186,-14.472000000000001,434.5,960,298.4,294.9,0,966.3,19.7,61,254.3,0,0,1,0,0,0,0.5979381443298969
CVAO10,12,1,7,1,18,9,0,-42,18.227,-13.243999999999998,461.1,950.3,296,291.7,0,491.5,23.7,116.7,44.7,0.010044643,0,0.989955357,0,0,0,0.5670103092783505
CVAO10,12,1,7,1,18,7,0,-44,18.2,-12.251,531.1,928.4,298.6,292.3,0,440.5,22.1,248.2,18.1,0.010602678,0,0.988759566,6.37755e-4,0,0,0.5463917525773196
CVAO10,12,1,7,1,18,5,0,-46,18.113000000000003,-11.258,641.7,909,300.1,292,0,348.8,23.5,314.4,0,0.031808036,0,0.968191964,0,0,0,0.5257731958762887
CVAO10,12,1,7,1,18,3,0,-48,18.032,-10.247999999999998,718.2,906.8,299.9,291.6,0,332.7,25.5,242.3,0,0.003188776,0,0.996811224,0,0,0,0.5051546391752577
CVAO10,12,1,7,1,18,1,0,-50,18.016000000000002,-9.246999999999998,723.2,908.8,300.2,292.1,0,311.6,24.7,239.6,0,0,0,1,0,0,0,0.48453608247422686
CVAO10,12,1,7,1,17,23,0,-52,18.052,-8.307,746.3,903.1,300.6,292,0,287.9,24.8,271.7,1.7,0,0,1,0,0,0,0.4639175257731959
CVAO10,12,1,7,1,17,22,0,-53,18.087999999999997,-7.87,766.9,898.7,300.9,291.8,0,265.7,24.8,286.7,3.3,0,0,1,0,0,0,0.45360824742268047
CVAO10,12,1,7,1,17,16,0,-59,18.391000000000002,-5.806,858.1,885.9,301.1,290.8,0,1202.2,25.3,316.7,695.9,0,0,1,0,0,0,0.3917525773195877
CVAO10,12,1,7,1,17,13,0,-62,18.322,-4.853,877.5,881.9,299.6,289,0,1271.8,28.2,346.2,504.2,0,0,1,0,0,0,0.3608247422680413
CVAO10,12,1,7,1,17,10,0,-65,18.112000000000002,-3.7870000000000004,868.5,887.6,299,288.9,0,557.2,29.6,302.4,204.5,0,0,1,0,0,0,0.3298969072164949
CVAO10,12,1,7,1,17,2,0,-73,17.436,-0.8770000000000001,846.8,887.7,300,289.9,0,281.7,28.4,312.5,0.2,0.031489158,0,0.968032526,4.78316e-4,0,0,0.24742268041237114
CVAO10,12,1,7,1,17,1,0,-74,17.386,-0.48100000000000004,877.9,883.4,300.1,289.6,0,276.6,28.8,331.4,1.4,0.031489158,0,0.968032526,4.78316e-4,0,0,0.23711340206185572
CVAO10,12,1,7,1,17,0,0,-75,17.356,-0.098,926,877.9,300.2,289.3,0,275.4,29.2,349.4,3.6,0.031489158,0,0.968032526,4.78316e-4,0,0,0.22680412371134018
CVAO10,13,1,7,1,18,14,0,-38,18.144000000000002,-14.909,414.5,963.7,301.4,298.2,0,1393.3,15.7,31.7,555.8,0,0,1,0,0,0,0.6082474226804124
CVAO10,13,1,7,1,18,11,0,-41,18.193,-13.96,420.6,958.1,297.4,293.8,0,796.8,21.3,92.7,183.9,0.010044643,0,0.989955357,0,0,0,0.5773195876288659
CVAO10,13,1,7,1,18,8,0,-44,18.224,-12.597,479.4,940.3,297.1,291.9,0,467.7,23.2,190.2,34.3,0.010602678,0,0.988759566,6.37755e-4,0,0,0.5463917525773196
CVAO10,13,1,7,1,18,4,0,-48,18.081999999999997,-10.597,677.8,907.6,299.9,291.7,0,329.8,24.8,281.5,0,0.003188776,0,0.996811224,0,0,0,0.5051546391752577
CVAO10,13,1,7,1,18,0,0,-52,18.073,-8.591,701.8,909.7,300.3,292.2,0,306.4,24.7,265.7,0,0,0,1,0,0,0,0.4639175257731959
CVAO10,13,1,7,1,17,19,0,-57,18.32,-6.549,803.2,892.3,301.1,291.4,0,311.1,25,314.8,367.8,0,0,1,0,0,0,0.41237113402061853
CVAO10,13,1,7,1,17,16,0,-60,18.459,-5.636,838.8,887.5,300.9,290.8,0,1184.9,25.3,321.8,692.7,0,0,1,0,0,0,0.38144329896907214
CVAO10,13,1,7,1,17,13,0,-63,18.39,-4.693,865.5,884.1,299.5,289.1,0,1261.9,28.2,336.3,503.9,0,0,1,0,0,0,0.35051546391752575
CVAO10,13,1,7,1,17,0,0,-76,17.381999999999998,0.064,922.7,877.4,300.2,289.2,0,273.5,29.4,357.7,3.7,0.013711735,0,0.986288265,0,0,0,0.21649484536082475
CVAO10,14,1,7,1,18,15,0,-38,18.095,-14.985000000000001,392.2,966.1,302.9,299.9,0,1613.6,13.8,25.2,707.6,0,0,1,0,0,0,0.6082474226804124
